"Otu000001" "Otu000005" "Otu000007" "Otu000009" "Otu000010" "Otu000012" "Otu000017" "Otu000019" "Otu000020" "Otu000022" "Otu000023" "Otu000025" "Otu000040" "Otu000041" "Otu000044" "Otu000046" "Otu000048" "Otu000050" "Otu000058" "Otu000060" "Otu000066" "Otu000070" "Otu000071" "Otu000075" "Otu000077" "Otu000081" "Otu000087" "Otu000093" "Otu000105" "Otu000117" "Otu000118" "Otu000124" "Otu000136" "Otu000137" "Otu000161" "Otu000162" "Otu000176" "Otu000179" "Otu000195" "Otu000215" "Otu000217" "Otu000227" "Otu000228" "Otu000261" "Otu000262" "Otu000267" "Otu000282" "Otu000298" "Otu000304" "Otu000311" "Otu000320" "Otu000322" "Otu000338" "Otu000347" "Otu000355" "Otu000363" "Otu000377" "Otu000379" "Otu000385" "Otu000387" "Otu000399" "Otu000443" "Otu000450" "Otu000459" "Otu000500" "Otu000506" "Otu000509" "Otu000551" "Otu000646" "Otu000663" "Otu000671" "Otu000714" "Otu000717" "Otu000718" "Otu000746" "Otu000755" "Otu000763" "Otu000775" "Otu000779" "Otu000785" "Otu000787" "Otu000793" "Otu000800" "Otu000810" "Otu000877" "Otu000930" "Otu000931" "Otu001003" "Otu001012" "Otu001021" "Otu001065" "Otu001082" "Otu001097" "Otu001104" "Otu001118" "Otu001130" "Otu001148" "Otu001194" "Otu001201" "Otu001219" "Otu001269" "Otu001276" "Otu001301" "Otu001311" "Otu001318" "Otu001319" "Otu001338" "Otu001451" "Otu001526" "Otu001556" "Otu001643" "Otu001662" "Otu001684" "Otu001693" "Otu001700" "Otu001754" "Otu001784" "Otu001821" "Otu001949" "Otu001954" "Otu002006" "Otu002044" "Otu002159" "Otu002251" "Otu002303" "Otu002401" "Otu002419" "Otu002606" "Otu002674" "Otu002845" "Otu002882" "Otu003047" "Otu003078" "Otu003170" "Otu003182" "Otu003259" "Otu003276" "Otu003323" "Otu003382" "Otu003388" "Otu003401" "Otu003533" "Otu003682" "Otu004032" "Otu004327" "Otu004989" "Otu005102" "Otu005306" "Otu005522" "Otu005973" "Otu006541" "Otu007916" "Otu008727" "Otu009766"
"Z14042F" 0.119022869022869 0.101247401247401 0.135862785862786 0.0393970893970894 0.0251559251559252 0.0965696465696466 0.0151767151767152 0 0.0461538461538462 0.00395010395010395 0.000727650727650728 0.0284823284823285 0.00103950103950104 0.0203742203742204 0.0163201663201663 0.00249480249480249 0.041995841995842 0.0837837837837838 0 0.0164241164241164 0.0476091476091476 0.00051975051975052 0 0.000103950103950104 0.00498960498960499 0.0423076923076923 0.000311850311850312 0.0127858627858628 0.00686070686070686 0.000103950103950104 0 0.00509355509355509 0.00051975051975052 0.00332640332640333 0.00155925155925156 0.00395010395010395 0.0115384615384615 0.00374220374220374 0.000415800415800416 0 0.00550935550935551 0.000311850311850312 0 0.00103950103950104 0.00207900207900208 0.00114345114345114 0.000103950103950104 0.000415800415800416 0 0.000311850311850312 0.0051975051975052 0.000103950103950104 0.0025987525987526 0 0.0100831600831601 0 0.00051975051975052 0 0.000727650727650728 0.000727650727650728 0.00395010395010395 0 0 0 0 0 0 0 0.000415800415800416 0 0 0 0 0.000207900207900208 0.00654885654885655 0 0.00051975051975052 0.000623700623700624 0.000103950103950104 0.00197505197505198 0 0.00717255717255717 0 0.00051975051975052 0 0 0.000207900207900208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00478170478170478 0.000103950103950104 0 0 0 0 0 0.000207900207900208 0.000207900207900208 0 0 0 0 0.000103950103950104 0.000103950103950104 0 0.000103950103950104 0 0 0 0.00103950103950104 0 0 0 0 0 0 0 0 0 0 0 0 0.000207900207900208 0.000103950103950104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Z14043F" 0.154781704781705 0.0227650727650728 0.0861746361746362 0.0497920997920998 0.0272349272349272 0.05997920997921 0.120582120582121 0.038045738045738 0.139293139293139 0.00426195426195426 0.00738045738045738 0.00769230769230769 0.000207900207900208 0.0185031185031185 0.00363825363825364 0.0163201663201663 0.00509355509355509 0.00166320166320166 0.0306652806652807 0.0077962577962578 0.0130977130977131 0.00051975051975052 0.000103950103950104 0.0138253638253638 0.000727650727650728 0.0173596673596674 0.000207900207900208 0.0223492723492724 0.0051975051975052 0.000207900207900208 0 0.0125779625779626 0.000935550935550936 0.0102910602910603 0 0.000831600831600832 0.00488565488565489 0.00415800415800416 0.000935550935550936 0 0.00904365904365904 0.00176715176715177 0 0.00415800415800416 0.00166320166320166 0.0103950103950104 0.000207900207900208 0.000415800415800416 0.000623700623700624 0 0.00051975051975052 0.000103950103950104 0.00478170478170478 0.000103950103950104 0.00207900207900208 0 0.00322245322245322 0.00197505197505198 0.000207900207900208 0.000207900207900208 0.000831600831600832 0.000103950103950104 0 0.00249480249480249 0.000207900207900208 0 0.0053014553014553 0.00187110187110187 0.000103950103950104 0.000103950103950104 0.000207900207900208 0.000207900207900208 0 0.000415800415800416 0.00561330561330561 0 0 0.00176715176715177 0.00051975051975052 0.000103950103950104 0.008004158004158 0.00187110187110187 0.000103950103950104 0 0 0.00051975051975052 0 0 0 0 0.000103950103950104 0 0.000103950103950104 0 0 0 0 0 0.000103950103950104 0 0 0 0.00187110187110187 0.00051975051975052 0.000623700623700624 0.000103950103950104 0 0.000415800415800416 0.00176715176715177 0.000935550935550936 0.00249480249480249 0 0.000103950103950104 0 0 0 0.00426195426195426 0.000207900207900208 0 0 0 0.000103950103950104 0.000311850311850312 0 0 0 0.000207900207900208 0 0.000103950103950104 0 0.000103950103950104 0 0.00051975051975052 0 0 0.000103950103950104 0 0 0.00301455301455301 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Z14044F" 0.137422037422037 0.0875259875259875 0.196777546777547 0.0276507276507277 0.0297297297297297 0.0860706860706861 0.027027027027027 0.000103950103950104 0.045010395010395 0.00187110187110187 0.00124740124740125 0.0390852390852391 0.00135135135135135 0.0126819126819127 0.0126819126819127 0.00218295218295218 0.0267151767151767 0.0723492723492724 0.000103950103950104 0.0176715176715177 0.0381496881496882 0.00124740124740125 0.000103950103950104 0 0.00602910602910603 0.0357588357588358 0.000207900207900208 0.0115384615384615 0.0077962577962578 0.000103950103950104 0 0.00592515592515593 0.00051975051975052 0.00207900207900208 0.00166320166320166 0.00363825363825364 0.00623700623700624 0.00291060291060291 0.00051975051975052 0 0.0104989604989605 0 0 0.000207900207900208 0.00207900207900208 0.000831600831600832 0.000311850311850312 0.00051975051975052 0 0.000207900207900208 0.000935550935550936 0 0.00176715176715177 0 0.0102910602910603 0 0 0 0.000727650727650728 0.00051975051975052 0.00166320166320166 0 0 0.000103950103950104 0 0 0 0 0.00051975051975052 0.000103950103950104 0 0.000207900207900208 0 0.000415800415800416 0.00654885654885655 0 0.000727650727650728 0.000727650727650728 0.000103950103950104 0.000103950103950104 0 0.00509355509355509 0 0.000103950103950104 0 0 0.000311850311850312 0 0 0 0 0 0 0 0 0 0 0 0.000311850311850312 0 0 0 0.00301455301455301 0 0 0 0 0 0 0.000207900207900208 0.000311850311850312 0.000207900207900208 0 0 0 0.000103950103950104 0.000103950103950104 0 0 0 0 0.000103950103950104 0.000311850311850312 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Z14045F" 0.225987525987526 0.000935550935550936 0.194074844074844 0.0762993762993763 0.0172557172557173 0.00582120582120582 0.0243243243243243 0.00322245322245322 0.0330561330561331 0.0107068607068607 0.00363825363825364 0.0294178794178794 0.014968814968815 0.0146569646569647 0.0198544698544699 0.0025987525987526 0.00997920997920998 0.0402286902286902 0.000623700623700624 0.00987525987525988 0.0195426195426195 0.00426195426195426 0 0.00103950103950104 0.126195426195426 0.0123700623700624 0 0.0122661122661123 0.000831600831600832 0.000311850311850312 0 0.0165280665280665 0.00187110187110187 0.00311850311850312 0.00176715176715177 0.00145530145530146 0.00436590436590437 0.00977130977130977 0 0.000103950103950104 0.00384615384615385 0.00135135135135135 0 0 0.00363825363825364 0.000831600831600832 0 0.000103950103950104 0 0.000415800415800416 0.00114345114345114 0 0.00187110187110187 0 0.00987525987525988 0 0.000103950103950104 0 0.00166320166320166 0.00114345114345114 0.000831600831600832 0 0 0.000415800415800416 0 0 0 0.000103950103950104 0.000311850311850312 0 0 0 0 0.000311850311850312 0.0107068607068607 0 0.000103950103950104 0 0.000311850311850312 0.00051975051975052 0.000311850311850312 0.00415800415800416 0.000103950103950104 0.000103950103950104 0 0 0 0 0 0 0 0 0.000103950103950104 0 0 0 0 0 0 0.000207900207900208 0 0.000415800415800416 0.000207900207900208 0 0 0.000207900207900208 0 0 0.00051975051975052 0 0 0.000103950103950104 0 0 0 0 0.00051975051975052 0.000103950103950104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Z14046F" 0.158627858627859 0.00124740124740125 0.225779625779626 0.0828482328482329 0.0246361746361746 0.0108108108108108 0.0163201663201663 0.00187110187110187 0.0308731808731809 0.0128898128898129 0.00395010395010395 0.0262993762993763 0.017983367983368 0.00623700623700624 0.0151767151767152 0.00374220374220374 0.0141372141372141 0.0352390852390852 0.0025987525987526 0.0163201663201663 0.0198544698544699 0.00415800415800416 0 0.000207900207900208 0.14968814968815 0.0107068607068607 0 0.0172557172557173 0.00311850311850312 0.000103950103950104 0 0.0118503118503119 0.00239085239085239 0.00311850311850312 0.000727650727650728 0.00207900207900208 0.00509355509355509 0.00654885654885655 0 0 0.00498960498960499 0.00124740124740125 0 0 0.00311850311850312 0.000831600831600832 0 0.000103950103950104 0 0 0.00166320166320166 0 0.00415800415800416 0 0.00914760914760915 0 0.000207900207900208 0 0.000311850311850312 0.00145530145530146 0.00155925155925156 0 0 0.000103950103950104 0 0 0 0 0.000207900207900208 0 0 0.000103950103950104 0 0.000103950103950104 0.0169438669438669 0 0.000311850311850312 0 0.000207900207900208 0.000727650727650728 0.000623700623700624 0.00467775467775468 0 0.000311850311850312 0 0 0 0 0 0 0 0.000103950103950104 0 0 0 0 0 0 0 0.000207900207900208 0 0.000103950103950104 0.000727650727650728 0 0.000103950103950104 0 0 0 0.000103950103950104 0 0.000207900207900208 0 0 0 0 0 0.000103950103950104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000311850311850312 0.000311850311850312 0 0 0 0 0 0 0.000103950103950104 0 0 0 0 0 0 0 0 0 0
"Z14047F" 0.12952182952183 0.000207900207900208 0.0813929313929314 0.0555093555093555 0.0781704781704782 0.0231808731808732 0.100935550935551 0.0890852390852391 0.138981288981289 0.00280665280665281 0.00332640332640333 0.00613305613305613 0.00197505197505198 0.00051975051975052 0.000623700623700624 0.0145530145530146 0.00966735966735967 0.000935550935550936 0.0925155925155925 0.00218295218295218 0.00218295218295218 0 0.00467775467775468 0.00665280665280665 0.00384615384615385 0.00374220374220374 0.00051975051975052 0.00935550935550936 0.000935550935550936 0 0 0.0106029106029106 0.00145530145530146 0.00977130977130977 0 0.00187110187110187 0.00301455301455301 0.0112266112266112 0 0.000103950103950104 0.00114345114345114 0.00051975051975052 0 0 0.00114345114345114 0.00436590436590437 0.00395010395010395 0.00124740124740125 0.00124740124740125 0 0.00686070686070686 0.000415800415800416 0.00187110187110187 0.00187110187110187 0.00187110187110187 0.000415800415800416 0.000103950103950104 0.00207900207900208 0 0.00166320166320166 0.00187110187110187 0.000207900207900208 0.000623700623700624 0.0112266112266112 0.00280665280665281 0 0.00155925155925156 0.00051975051975052 0.000207900207900208 0.00228690228690229 0.000207900207900208 0 0.000727650727650728 0.00176715176715177 0.0143451143451143 0 0 0.000311850311850312 0.000623700623700624 0.000727650727650728 0.000207900207900208 0.00197505197505198 0 0 0.000415800415800416 0.000831600831600832 0 0.000311850311850312 0.000103950103950104 0.0025987525987526 0.00218295218295218 0 0.000103950103950104 0.00218295218295218 0 0 0 0.00176715176715177 0.00145530145530146 0 0.000831600831600832 0 0.000207900207900208 0.000831600831600832 0.000623700623700624 0.000103950103950104 0 0 0.00114345114345114 0.000415800415800416 0.000311850311850312 0 0.00166320166320166 0.000727650727650728 0 0 0.00124740124740125 0.000415800415800416 0.000207900207900208 0 0 0.000207900207900208 0 0 0.000311850311850312 0 0 0 0 0 0.000727650727650728 0 0 0.000207900207900208 0 0 0 0 0.000311850311850312 0 0.000207900207900208 0.000415800415800416 0 0 0 0 0 0.00176715176715177 0 0 0 0 0 0
"Z14048F" 0.285654885654886 0.000415800415800416 0.181392931392931 0.0934511434511435 0.0258835758835759 0.0126819126819127 0.0231808731808732 0.00384615384615385 0.0395010395010395 0.00550935550935551 0.00280665280665281 0.0296257796257796 0.0198544698544699 0.0122661122661123 0.0120582120582121 0.00436590436590437 0.008004158004158 0.0197505197505198 0.00852390852390852 0.00810810810810811 0.0183991683991684 0.00395010395010395 0 0.00166320166320166 0.0624740124740125 0.0130977130977131 0 0.0155925155925156 0.00239085239085239 0 0 0.0111226611226611 0.00467775467775468 0.00311850311850312 0.000415800415800416 0.000727650727650728 0.00571725571725572 0.00904365904365904 0 0 0.014033264033264 0.00103950103950104 0 0.000311850311850312 0.00301455301455301 0.000207900207900208 0 0.000103950103950104 0 0.000207900207900208 0.00135135135135135 0 0.00239085239085239 0 0.00904365904365904 0.000103950103950104 0 0 0.000831600831600832 0.00135135135135135 0.00051975051975052 0 0 0.000103950103950104 0 0 0 0 0.00103950103950104 0 0 0 0 0 0.00852390852390852 0 0 0 0.000415800415800416 0.00051975051975052 0.00051975051975052 0.00291060291060291 0 0 0 0 0 0 0 0.000311850311850312 0 0 0 0 0 0 0 0 0.000311850311850312 0 0 0.000103950103950104 0.000415800415800416 0 0 0 0 0 0.00103950103950104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Z14050F" 0.164656964656965 0.0156964656964657 0.0712058212058212 0.0407484407484408 0.0242203742203742 0.0995841995841996 0.0713097713097713 0.0214137214137214 0.0756756756756757 0.00155925155925156 0.0384615384615385 0.0166320166320166 0.0607068607068607 0.0337837837837838 0.020997920997921 0.00176715176715177 0.00498960498960499 0.00592515592515593 0.038045738045738 0.00353430353430353 0.0303534303534304 0 0.0051975051975052 0.00051975051975052 0.0216216216216216 0.0306652806652807 0 0.00810810810810811 0.00654885654885655 0.000103950103950104 0 0.00301455301455301 0.00311850311850312 0.0123700623700624 0.00457380457380457 0.0051975051975052 0.00457380457380457 0.00893970893970894 0.00155925155925156 0 0.0079002079002079 0.00051975051975052 0 0.00239085239085239 0.000935550935550936 0.000623700623700624 0 0.000623700623700624 0.000311850311850312 0.000311850311850312 0 0.000103950103950104 0.000415800415800416 0 0.012993762993763 0 0.000207900207900208 0.000103950103950104 0.000103950103950104 0.000207900207900208 0 0 0 0 0 0 0 0 0.00135135135135135 0 0 0.000311850311850312 0 0.000311850311850312 0.0053014553014553 0 0.000415800415800416 0.000727650727650728 0.000415800415800416 0.000207900207900208 0 0.000415800415800416 0 0 0 0.000207900207900208 0.000831600831600832 0 0 0 0 0 0 0 0 0 0 0 0.000103950103950104 0 0 0.000207900207900208 0.00291060291060291 0 0 0 0 0 0 0 0.000207900207900208 0 0 0 0 0 0.00051975051975052 0.000311850311850312 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000103950103950104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Z14053F" 0.312370062370062 0.0597713097713098 0.17983367983368 0.0403326403326403 0.0533264033264033 0.0178794178794179 0.01995841995842 0.00571725571725572 0.0340956340956341 0.00488565488565489 0.00727650727650728 0.0101871101871102 0.00717255717255717 0.0308731808731809 0.00291060291060291 0.00218295218295218 0.00706860706860707 0.0226611226611227 0.0168399168399168 0.00446985446985447 0.00665280665280665 0.00997920997920998 0 0.00478170478170478 0.0169438669438669 0.0206860706860707 0 0.0103950103950104 0.00478170478170478 0.000311850311850312 0 0.014968814968815 0.00166320166320166 0.00291060291060291 0.00145530145530146 0.00176715176715177 0.00301455301455301 0.0145530145530146 0.000311850311850312 0 0.00176715176715177 0 0 0.00051975051975052 0.000103950103950104 0.00155925155925156 0 0 0.00051975051975052 0 0.000415800415800416 0 0.00197505197505198 0 0.00363825363825364 0.000103950103950104 0.00748440748440748 0 0.000103950103950104 0.000207900207900208 0.000311850311850312 0 0 0 0.000103950103950104 0 0 0 0 0 0 0.000103950103950104 0 0.000623700623700624 0.011954261954262 0 0 0 0 0.00103950103950104 0.000103950103950104 0.00675675675675676 0.000103950103950104 0.000103950103950104 0 0.000415800415800416 0 0 0 0 0 0 0.000103950103950104 0 0.000831600831600832 0 0 0 0 0.00103950103950104 0 0.000103950103950104 0.000415800415800416 0 0.000207900207900208 0.000103950103950104 0 0 0.00103950103950104 0 0.000311850311850312 0 0 0.000103950103950104 0 0 0.000727650727650728 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Z14055F" 0.045010395010395 0.0212058212058212 0.0758835758835759 0.00738045738045738 0.0357588357588358 0.00966735966735967 0.00706860706860707 0.00727650727650728 0.106340956340956 0.00135135135135135 0.000415800415800416 0.00155925155925156 0.000623700623700624 0.000415800415800416 0.000311850311850312 0.00280665280665281 0.0027027027027027 0.00322245322245322 0.0117463617463617 0.00051975051975052 0.00114345114345114 0.000727650727650728 0.0431392931392931 0.00166320166320166 0 0.032016632016632 0 0.0346153846153846 0.000103950103950104 0.000207900207900208 0 0.0133056133056133 0 0.00821205821205821 0 0.000311850311850312 0.00249480249480249 0.0161122661122661 0 0.000207900207900208 0.00550935550935551 0.000311850311850312 0 0.000207900207900208 0.00644490644490645 0.00582120582120582 0.00207900207900208 0 0.122141372141372 0 0.00582120582120582 0.000311850311850312 0.000831600831600832 0.00945945945945946 0.000103950103950104 0.00145530145530146 0.00145530145530146 0.000103950103950104 0.000103950103950104 0.00706860706860707 0.000103950103950104 0.0758835758835759 0.00841995841995842 0.0114345114345114 0.0299376299376299 0 0.000311850311850312 0.00051975051975052 0.000415800415800416 0.00634095634095634 0.00228690228690229 0 0.0333679833679834 0.00145530145530146 0.0212058212058212 0 0 0 0 0.000831600831600832 0 0.000623700623700624 0.000103950103950104 0 0.00769230769230769 0.0234927234927235 0 0.0313929313929314 0.00207900207900208 0.00051975051975052 0.012993762993763 0 0.00322245322245322 0.00395010395010395 0.000311850311850312 0 0.00613305613305613 0.0027027027027027 0.00197505197505198 0 0.000935550935550936 0 0.00051975051975052 0.00145530145530146 0.00634095634095634 0 0 0 0.0130977130977131 0.000623700623700624 0.00187110187110187 0 0.000727650727650728 0.00228690228690229 0 0 0.00103950103950104 0.00374220374220374 0.00135135135135135 0 0.00145530145530146 0.00114345114345114 0 0.00343035343035343 0.000311850311850312 0 0 0 0.000311850311850312 0 0.00051975051975052 0.000207900207900208 0 0.00051975051975052 0 0 0 0.000103950103950104 0 0 0 0.000311850311850312 0.000311850311850312 0.00051975051975052 0.000207900207900208 0 0 0 0 0.000207900207900208 0.00155925155925156 0 0.000207900207900208 0.000207900207900208
"Z14057F" 0.165904365904366 0.10956340956341 0.120893970893971 0.0310810810810811 0.0595634095634096 0.0406444906444906 0.0571725571725572 0.0272349272349272 0.0459459459459459 0.00166320166320166 0.0053014553014553 0.0365904365904366 0.00384615384615385 0.0243243243243243 0.00446985446985447 0.00301455301455301 0.0112266112266112 0.014033264033264 0.030977130977131 0.0114345114345114 0.0251559251559252 0.000207900207900208 0.0146569646569647 0.00207900207900208 0.00332640332640333 0.0427234927234927 0 0.0195426195426195 0.00363825363825364 0 0 0.00571725571725572 0.00498960498960499 0.00332640332640333 0.000623700623700624 0.00207900207900208 0.000623700623700624 0.00540540540540541 0.00114345114345114 0 0.0205821205821206 0.00103950103950104 0 0.00426195426195426 0.000311850311850312 0.00280665280665281 0.000103950103950104 0.000207900207900208 0 0 0.000623700623700624 0 0.000623700623700624 0 0.0100831600831601 0 0.00155925155925156 0 0.00135135135135135 0 0.00291060291060291 0 0 0 0.000311850311850312 0 0.000103950103950104 0 0.000831600831600832 0 0 0.000103950103950104 0 0.000103950103950104 0.00488565488565489 0 0.000103950103950104 0.000935550935550936 0.000207900207900208 0.000311850311850312 0 0.000831600831600832 0.000415800415800416 0 0 0 0.00051975051975052 0 0 0 0 0.000103950103950104 0 0 0.000207900207900208 0 0 0 0 0 0 0.000207900207900208 0.00155925155925156 0 0.000415800415800416 0.000311850311850312 0.000103950103950104 0 0 0.000415800415800416 0.000207900207900208 0 0 0 0 0 0.000103950103950104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000103950103950104 0 0 0 0 0 0 0 0 0 0
"Z14059F" 0.112162162162162 0.115488565488565 0.046985446985447 0.0146569646569647 0.0799376299376299 0.0695426195426195 0.0181912681912682 0.0250519750519751 0.0307692307692308 0.00332640332640333 0.00239085239085239 0.0117463617463617 0.00883575883575884 0.00893970893970894 0.00405405405405405 0.00623700623700624 0.00686070686070686 0.0227650727650728 0.246673596673597 0.00384615384615385 0.0213097713097713 0.00291060291060291 0.00873180873180873 0.00051975051975052 0.00301455301455301 0.0338877338877339 0.000207900207900208 0.0165280665280665 0.00301455301455301 0 0 0.00374220374220374 0.00322245322245322 0.00478170478170478 0.000727650727650728 0.00197505197505198 0.00135135135135135 0.00498960498960499 0.00155925155925156 0.000831600831600832 0.0079002079002079 0.000311850311850312 0 0.00197505197505198 0.000311850311850312 0.00478170478170478 0.000103950103950104 0 0.00176715176715177 0 0 0 0.000727650727650728 0.000415800415800416 0.00322245322245322 0.000103950103950104 0.00280665280665281 0 0.00239085239085239 0 0.000831600831600832 0 0 0 0.000103950103950104 0 0 0.000935550935550936 0.000207900207900208 0 0 0 0.000207900207900208 0.000831600831600832 0.00405405405405405 0 0.00051975051975052 0.00051975051975052 0 0.00051975051975052 0.000103950103950104 0.00291060291060291 0 0 0 0.000103950103950104 0.00166320166320166 0.000103950103950104 0.000103950103950104 0.000207900207900208 0.000311850311850312 0 0.000311850311850312 0 0.000103950103950104 0 0 0 0.000103950103950104 0.000103950103950104 0 0 0.00228690228690229 0 0.000415800415800416 0.000207900207900208 0 0 0.00051975051975052 0 0.000207900207900208 0 0 0.000623700623700624 0 0 0.00135135135135135 0.000207900207900208 0 0 0 0.000103950103950104 0 0 0 0 0.000207900207900208 0 0 0 0 0.000103950103950104 0 0 0 0 0 0 0 0 0 0 0 0 0.000311850311850312 0 0 0 0 0 0 0 0 0
"Z14061F" 0.116424116424116 0.0346153846153846 0.164449064449064 0.0271309771309771 0.0957380457380457 0.0672557172557173 0.0218295218295218 0.0185031185031185 0.0307692307692308 0.00571725571725572 0.0150727650727651 0.0192307692307692 0.0150727650727651 0.00602910602910603 0.00343035343035343 0.00478170478170478 0.0114345114345114 0.0225571725571726 0.0264033264033264 0.0121621621621622 0.00977130977130977 0.00176715176715177 0.00145530145530146 0.000623700623700624 0.011018711018711 0.102806652806653 0 0.0243243243243243 0.00488565488565489 0.000207900207900208 0 0.00893970893970894 0.0218295218295218 0.00904365904365904 0.00613305613305613 0.00155925155925156 0.00301455301455301 0.00343035343035343 0 0 0.0027027027027027 0.000207900207900208 0 0.00821205821205821 0.00103950103950104 0.00322245322245322 0.000207900207900208 0.00239085239085239 0.000415800415800416 0 0.000103950103950104 0.000207900207900208 0.00488565488565489 0 0.020997920997921 0.000103950103950104 0 0.000311850311850312 0.000207900207900208 0.000311850311850312 0.00478170478170478 0 0 0 0.000103950103950104 0 0.000311850311850312 0.000207900207900208 0 0.000207900207900208 0.000103950103950104 0 0 0.000311850311850312 0.00810810810810811 0 0.00051975051975052 0.00051975051975052 0.000311850311850312 0.000415800415800416 0 0.00103950103950104 0.000207900207900208 0.000415800415800416 0 0.000103950103950104 0.000727650727650728 0 0 0 0 0 0 0.000727650727650728 0.000415800415800416 0 0 0 0.000103950103950104 0 0 0.000103950103950104 0.00228690228690229 0 0.000311850311850312 0.000207900207900208 0 0 0.00051975051975052 0.000103950103950104 0 0 0 0 0 0 0.00166320166320166 0 0 0 0 0.000207900207900208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Z14063F" 0.204261954261954 0.0412681912681913 0.113929313929314 0.0255717255717256 0.0884615384615385 0.0594594594594595 0.020997920997921 0.0182952182952183 0.0453222453222453 0.0100831600831601 0.022972972972973 0.0200623700623701 0.0230769230769231 0.00197505197505198 0.00197505197505198 0.00571725571725572 0.00467775467775468 0.0164241164241164 0.0707900207900208 0.00654885654885655 0.0103950103950104 0.00769230769230769 0.00228690228690229 0.000935550935550936 0.00550935550935551 0.0479209979209979 0 0.024012474012474 0.00239085239085239 0.000727650727650728 0 0.00488565488565489 0.00966735966735967 0.00893970893970894 0.00384615384615385 0.00207900207900208 0.00405405405405405 0.00706860706860707 0.000415800415800416 0 0.00197505197505198 0.000207900207900208 0 0.0100831600831601 0.00124740124740125 0.00488565488565489 0.000207900207900208 0.00135135135135135 0.000831600831600832 0 0.000103950103950104 0.000207900207900208 0.000831600831600832 0 0.008004158004158 0.000415800415800416 0.000103950103950104 0.000103950103950104 0.0025987525987526 0.00051975051975052 0.00405405405405405 0 0 0.000103950103950104 0.000103950103950104 0 0.00051975051975052 0 0 0 0 0 0.000207900207900208 0.000831600831600832 0.00582120582120582 0 0.000207900207900208 0 0.000207900207900208 0 0 0.00114345114345114 0.00051975051975052 0 0 0 0.000103950103950104 0.00124740124740125 0 0.000207900207900208 0 0 0.000415800415800416 0.000103950103950104 0.000207900207900208 0 0 0 0 0.000103950103950104 0 0.000311850311850312 0.00166320166320166 0 0.000727650727650728 0 0 0 0 0.000103950103950104 0.000103950103950104 0 0 0.000103950103950104 0 0 0.00197505197505198 0.000103950103950104 0.000207900207900208 0 0 0 0 0.000103950103950104 0 0 0 0 0 0 0 0 0 0 0 0 0.000103950103950104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Z15065F" 0.088981288981289 0.000831600831600832 0.10031185031185 0.0611226611226611 0.0124740124740125 0.0206860706860707 0.10997920997921 0.00748440748440748 0.0761954261954262 0.00166320166320166 0.0513513513513514 0.0143451143451143 0.00124740124740125 0.0051975051975052 0.00457380457380457 0.000207900207900208 0.00436590436590437 0.0621621621621622 0.00717255717255717 0.00478170478170478 0.0232848232848233 0.00187110187110187 0.00197505197505198 0 0.0344074844074844 0.00634095634095634 0 0.157068607068607 0.00457380457380457 0 0.00124740124740125 0.00166320166320166 0.0202702702702703 0.01995841995842 0 0.00166320166320166 0.00634095634095634 0.0291060291060291 0.00363825363825364 0.00197505197505198 0.00343035343035343 0 0.00051975051975052 0.00051975051975052 0.0025987525987526 0.00343035343035343 0.000103950103950104 0.000623700623700624 0 0 0.000623700623700624 0 0.000623700623700624 0.000103950103950104 0.00239085239085239 0.000103950103950104 0 0 0 0.000415800415800416 0.000103950103950104 0 0 0.00197505197505198 0 0 0.000207900207900208 0.000207900207900208 0 0 0 0 0 0.000415800415800416 0.00395010395010395 0 0 0 0 0 0.0111226611226611 0.000831600831600832 0.000207900207900208 0.000103950103950104 0 0 0 0 0 0 0 0 0.00051975051975052 0 0 0 0 0 0 0.000311850311850312 0 0.000415800415800416 0.00665280665280665 0.000103950103950104 0 0 0 0 0.00114345114345114 0 0.000623700623700624 0 0 0.000103950103950104 0 0 0.00384615384615385 0 0 0.000415800415800416 0 0 0 0 0 0 0 0 0 0.000103950103950104 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000415800415800416 0 0.000207900207900208 0 0 0 0 0 0 0 0
