"Rank1" "Rank2" "Rank3" "Rank4" "Rank5" "Rank6" "Rank7"
"Otu002515" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "TK34" "Unclassified" "Unclassified"
"Otu002518" "Bacteria" "Proteobacteria" "Betaproteobacteria" "B1-7BS" "B1-7BS_unclassified" "Unclassified" "Unclassified"
"Otu002554" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Peptostreptococcaceae" "Proteocatella" "Unclassified"
"Otu002578" "Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Flammeovirgaceae" "Reichenbachiella" "Unclassified"
"Otu002584" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "SM2D12" "Unclassified" "Unclassified"
"Otu002596" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betVII" "betVII-A" "Unclassified"
"Otu002606" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "34P16" "34P16_unclassified" "Unclassified" "Unclassified"
"Otu002611" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Unclassified" "Unclassified"
"Otu002620" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Caulobacterales" "Caulobacteraceae" "Asticcacaulis" "Unclassified"
"Otu002652" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium" "Unclassified"
"Otu002744" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "KF-JG30-B3" "Unclassified" "Unclassified"
"Otu002792" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "AT-s3-44" "Unclassified" "Unclassified"
"Otu002817" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Rhodocyclales" "Rhodocyclaceae" "Uliginosibacterium" "Unclassified"
"Otu002831" "Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "acI" "acI-B" "acI-B4"
"Otu002865" "Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "acI" "acI-A" "acI-A7"
"Otu002871" "Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Cytophagaceae" "Runella" "Unclassified"
"Otu002883" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Neisseriales" "Neisseriaceae" "Unclassified" "Unclassified"
"Otu002897" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Rickettsiales_Incertae_Sedis" "Candidatus_Hepatincola" "Unclassified"
"Otu002908" "Bacteria" "Proteobacteria" "Epsilonproteobacteria" "Campylobacterales" "Campylobacteraceae" "Sulfurospirillum" "Unclassified"
"Otu002909" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Ruminococcaceae" "Unclassified" "Unclassified"
"Otu002917" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Xanthomonadales_Incertae_Sedis" "Acidibacter" "Unclassified"
"Otu002940" "Bacteria" "Planctomycetes" "Phycisphaerae" "WD2101_soil_group" "WD2101_soil_group_unclassified" "Unclassified" "Unclassified"
"Otu002948" "Bacteria" "Elusimicrobia" "Elusimicrobia" "Lineage_IV" "Lineage_IV_unclassified" "Unclassified" "Unclassified"
"Otu002979" "Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Prevotellaceae" "Unclassified" "Unclassified"
"Otu002990" "Bacteria" "Fibrobacteres" "Fibrobacteria" "Fibrobacterales" "Fibrobacteraceae" "possible_genus_04" "Unclassified"
"Otu003007" "Bacteria" "Chloroflexi" "Caldilineae" "Caldilineales" "Caldilineaceae" "Unclassified" "Unclassified"
"Otu003009" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "NKB5" "NKB5_unclassified" "Unclassified" "Unclassified"
"Otu003071" "Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Cytophagaceae" "Dyadobacter" "Unclassified"
"Otu003297" "Bacteria" "Verrucomicrobia" "Verrucomicrobia_Incertae_Sedis" "Unknown_Order" "Unknown_Family" "Candidatus_Methylacidiphilum" "Unclassified"
"Otu003316" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Zymomonas" "Unclassified"
"Otu003366" "Bacteria" "Firmicutes" "Negativicutes" "Selenomonadales" "Veillonellaceae" "Zymophilus" "Unclassified"
"Otu003437" "Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Planococcaceae" "Unclassified" "Unclassified"
"Otu003520" "Bacteria" "Actinobacteria" "Acidimicrobiia" "Acidimicrobiales" "Acidimicrobiales_unclassified" "Unclassified" "Unclassified"
"Otu003584" "Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Paenibacillaceae" "Paenibacillus" "Unclassified"
"Otu003630" "Bacteria" "Actinobacteria" "Thermoleophilia" "Solirubrobacterales" "480-2" "Unclassified" "Unclassified"
"Otu003707" "Bacteria" "Chloroflexi" "Anaerolineae" "Anaerolineales" "Anaerolineaceae" "Unclassified" "Unclassified"
"Otu003716" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Moraxellaceae" "Alkanindiges" "Unclassified"
"Otu003726" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Legionellales" "Coxiellaceae" "Coxiella" "Unclassified"
"Otu003766" "Bacteria" "Chloroflexi" "Thermomicrobia" "JG30-KF-CM45" "JG30-KF-CM45_unclassified" "Unclassified" "Unclassified"
"Otu003829" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Holosporaceae" "Unclassified" "Unclassified"
"Otu003889" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillaceae" "Novispirillum" "Unclassified"
"Otu003973" "Bacteria" "Elusimicrobia" "Elusimicrobia" "Lineage_IIa" "Lineage_IIa_unclassified" "Unclassified" "Unclassified"
"Otu004218" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillaceae" "Unclassified" "Unclassified"
"Otu004336" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Rhodocyclales" "Rhodocyclaceae" "Unclassified" "Unclassified"
"Otu004400" "Bacteria" "Lentisphaerae" "Lentisphaerae_unclassified" "Lentisphaerae_unclassified" "Lentisphaerae_unclassified" "Unclassified" "Unclassified"
"Otu004590" "Bacteria" "Actinobacteria" "Actinobacteria_unclassified" "Actinobacteria_unclassified" "Actinobacteria_unclassified" "Unclassified" "Unclassified"
"Otu004647" "Bacteria" "Elusimicrobia" "Elusimicrobia" "Lineage_IIb" "Lineage_IIb_unclassified" "Unclassified" "Unclassified"
"Otu004752" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Bradyrhizobiaceae" "Rhodopseudomonas" "Unclassified"
"Otu004798" "Bacteria" "Tenericutes" "Mollicutes" "Mycoplasmatales" "Mycoplasmataceae" "Candidatus_Bacilloplasma" "Unclassified"
"Otu004995" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" "Verrucomicrobium" "Unclassified"
"Otu005245" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "KD3-93" "Unclassified" "Unclassified"
"Otu005277" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Legionellales" "Coxiellaceae" "Aquicella" "Unclassified"
"Otu005405" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Bdellovibrionales" "Bacteriovoracaceae" "Unclassified" "Unclassified"
"Otu005431" "Bacteria" "Microgenomates" "Microgenomates_unclassified" "Microgenomates_unclassified" "Microgenomates_unclassified" "Unclassified" "Unclassified"
"Otu005480" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "BIrii41" "Unclassified" "Unclassified"
"Otu005689" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "bacVI" "bacVI-A" "Muci"
"Otu005904" "Bacteria" "Chloroflexi" "JG30-KF-CM66" "JG30-KF-CM66_unclassified" "JG30-KF-CM66_unclassified" "Unclassified" "Unclassified"
"Otu005966" "Bacteria" "Cyanobacteria" "Melainabacteria" "Melainabacteria_unclassified" "Unclassified" "Unclassified" "Unclassified"
"Otu006122" "Bacteria" "Fibrobacteres" "Fibrobacteria" "Fibrobacterales" "Fibrobacterales_unclassified" "Unclassified" "Unclassified"
"Otu006401" "Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Bacteroidales_S24-7_group" "Unclassified" "Unclassified"
"Otu006994" "Bacteria" "Chlamydiae" "Chlamydiae" "Chlamydiales" "Simkaniaceae" "Unclassified" "Unclassified"
"Otu007003" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Bdellovibrionales" "Bdellovibrionaceae" "Bdellovibrio" "Unclassified"
"Otu007053" "Bacteria" "Actinobacteria" "Actinobacteria" "Frankiales" "Sporichthyaceae" "Sporichthyaceae_unclassified" "Unclassified"
"Otu008988" "Bacteria" "SM2F11" "SM2F11_unclassified" "SM2F11_unclassified" "SM2F11_unclassified" "Unclassified" "Unclassified"
"Otu011034" "Bacteria" "Cyanobacteria" "Melainabacteria" "Obscuribacterales" "Obscuribacterales_unclassified" "Unclassified" "Unclassified"
