,$R^2$,$\kappa$,$P-value$,OTU
0,0.2321805569372312,0.4495481171902984,3.987457929011344e-07,3
1,0.2561473773985389,0.4170897693787245,2.5571072792522493e-06,3
2,0.2713149515467419,0.4289911635763015,1.3132727055899351e-06,3
3,0.3547878154043409,0.4993175838347117,1.793694380272268e-08,3
4,0.3275264658747909,0.4776786852936624,7.172953689509122e-08,3
5,0.33084439176540104,0.4095161548893573,3.872417071643142e-06,3
6,0.2815357629687427,0.4408925577738787,6.628391087505322e-07,3
7,0.14672811671648422,0.3813855867859932,1.7011621237619297e-05,3
8,0.20605037555540584,0.3792216969318882,1.8986796890746395e-05,3
9,0.1802296183365587,0.4224994940139868,1.89296118673068e-06,3
0,0.2525948685367289,0.3776202753539962,1.5210062666471433e-05,4
1,0.2879407623614737,0.3744380820223614,1.7934030163992816e-05,4
2,0.26856356059724673,0.4009563597859848,4.370491063560166e-06,4
3,0.2253867773842311,0.3606485775852773,3.608524465981219e-05,4
4,0.23861388541443876,0.3670129642485469,2.6210243912781162e-05,4
5,0.2636462577098674,0.3776202753539962,1.5210062666471433e-05,4
6,0.2387459501657496,0.35534492203255263,4.6920225033651e-05,4
7,0.22054363053651127,0.36489150202745707,2.917443902454347e-05,4
8,0.266221781737916,0.3871668553489007,9.208094903377204e-06,4
9,0.3013560392933101,0.4179280575547037,1.6899965207675815e-06,4
0,0.028604371538178075,0.15462020431997558,0.07609698331172862,5
1,0.07360128232006691,0.17580105422682155,0.04371835368138146,5
2,0.05687343840695636,0.18321435169421765,0.0355685057497765,5
3,0.06311253759242375,0.1567382893106602,0.07216210259618132,5
4,0.029836189821271338,0.16521062927339855,0.05805421222430843,5
5,0.107989218408988,0.1906276491616137,0.028751930816043606,5
6,0.02149338923529509,0.12073084446902205,0.16604684072333942,5
7,0.030410363873704438,0.14826594934792178,0.08896180584535801,5
8,0.09367220555184452,0.22875317899393646,0.008684119289319711,5
9,0.0825444280522718,0.24675690141475554,0.004643418002831767,5
0,0.4058311843063739,0.3916381228788858,6.9547296070664e-06,6
1,0.3625292904826376,0.36941001320197614,2.2357581720706398e-05,6
2,0.3799856976504296,0.3397725336327631,9.62815927139274e-05,6
3,0.37580752195311307,0.3715269760283485,2.005824902691431e-05,6
4,0.3885869709134415,0.3874041972261412,8.729124762173387e-06,6
5,0.34535482282514085,0.3598836804833005,3.618110295163649e-05,6
6,0.346229960290826,0.37046849461516224,2.1178227622787924e-05,6
7,0.40951906549850337,0.422334083861285,1.2509916938175414e-06,6
8,0.4907307327013137,0.5027786712634346,7.894428367691934e-09,6
9,0.3601200600722102,0.3715269760283485,2.005824902691431e-05,6
0,0.29346879334551423,0.37764878184154577,1.4823172784339618e-05,7
1,0.4978694238048004,0.5407845810101238,5.563537668064316e-10,7
2,0.2656136044212962,0.3532843443033816,5.081184024615962e-05,7
3,0.28690233848177504,0.39036066229624017,7.566599503895672e-06,7
4,0.2569362724446828,0.3373944937350136,0.0001090058243762604,7
5,0.3472930062784274,0.4073098362358327,2.9902851785847354e-06,7
6,0.33030471925138793,0.3469284040760343,6.921622006964257e-05,7
7,0.3377193091845301,0.4126064530919553,2.2206273215875388e-06,7
8,0.2902806389468057,0.3469284040760343,6.921622006964257e-05,7
9,0.428521928099572,0.4422675074862422,3.927887891957644e-07,7
0,0.0452224868156228,0.2366332718571777,0.006621277337550779,8
1,0.0217194667485312,0.21969308237299498,0.011704514550552384,8
2,0.04905487251787788,0.23557451001441634,0.006868246372353378,8
3,0.08841622328925103,0.3022765061083859,0.0005232621943706153,8
4,0.08117021839924088,0.2980414587373402,0.0006263025005793747,8
5,0.03660379952295079,0.21016422578814226,0.015883199929620343,8
6,0.06283131909337193,0.2641610797689747,0.0024359151869478885,8
7,0.05123665091878904,0.25251469949859906,0.0037608879388499853,8
8,0.08775690461731467,0.3223929811208529,0.00021611931397062,8
9,0.11297556628254868,0.30968783900771585,0.00037999659717269786,8
0,0.02089476473116592,0.19318439648138247,0.057371047791890416,9
1,0.05976110193268736,0.23451687200763174,0.021050021838507117,9
2,-0.02776305983517457,0.08536054728247132,0.4010519518530801,9
3,0.05992493654036458,0.2542845776940988,0.01236498964624179,9
4,0.02755528633597415,0.19498146063469768,0.05509173701905282,9
5,0.007891041468860438,0.13028715111535094,0.19994282053117585,9
6,0.01543950935067939,0.11591063788882948,0.2541680329752937,9
7,0.02654886898406028,0.2003726530946432,0.04870232004165148,9
8,0.0050014639401965155,0.1967785247880129,0.052888421406652814,9
9,-0.008405693039552629,0.14106953603524208,0.1652017891317501,9
0,0.2076016197005276,0.2797172027106685,0.0013911506376372376,10
1,0.23347419306773465,0.4541416180891842,2.1060640785220093e-07,10
2,0.18695074495511754,0.2116491381727112,0.01557907802948081,10
3,0.21175476071326715,0.28822571077791315,0.0009887367843914305,10
4,0.2394388906737385,0.3286411240973253,0.00017295352922964144,10
5,0.19187866131852926,0.2424924799164731,0.005586835440696464,10
6,0.2416763023871097,0.3701201009251432,2.3414465538278405e-05,10
7,0.2160421715854756,0.3190690525216751,0.00026617184561969454,10
8,0.17680344667426295,0.18931430449619385,0.030510605780054087,10
9,0.16835823370330705,0.19250499502141066,0.027816869199196518,10
0,0.2060851461904043,0.1691065978364878,0.05330405907971138,11
1,0.21362723592204824,0.2137762651895223,0.014569460532240662,11
2,0.2531220098097721,0.3445945767234091,8.222473598707673e-05,11
3,0.20676615597065107,0.1616616532776487,0.06469309492150503,11
4,0.22729323521922784,0.2424924799164731,0.00558742075649975,11
5,0.18429882043633805,0.20526775712227768,0.018992527835827888,11
6,0.14069283718933226,0.2148398286979279,0.014086047612065902,11
7,0.2003169437433832,0.2456831704416898,0.004992444667445127,11
8,0.2401444969760348,0.2850350202526964,0.0011251302321080917,11
9,0.2670050930360696,0.3041791634039969,0.0005089936494897064,11
0,0.05310412064872983,0.2195640786429729,0.01966885917897581,12
1,0.05627080364596882,0.19005277775010015,0.04347856550276285,12
2,0.07653402968753209,0.2939325568930121,0.0017921152143320113,12
3,0.06779731586313997,0.2549776397144201,0.0067520476752959075,12
4,0.05071287630226429,0.15227831260722313,0.10571114054682476,12
5,0.10684398181605292,0.2750453243215736,0.0034776101261820604,12
6,0.0463613778419949,0.22428588678583253,0.01718296935226754,12
7,0.02630024706576761,0.1888723257143853,0.04479841195512934,12
8,0.034753078549184746,0.102699327107197,0.2752476179117901,12
9,0.017754202398281627,0.1298497239286399,0.1677412976567071,12
0,0.3306645037411964,0.3731789042589932,1.895447716869565e-05,13
1,0.33221437880821203,0.4166457652664328,1.7968839393771812e-06,13
2,0.34614552793324393,0.3551560594510305,4.695049367841849e-05,13
3,0.3608487000423708,0.4272474386828815,9.75472697872532e-07,13
4,0.40445807411772894,0.4145254305831431,2.0269287516601362e-06,13
5,0.3548187035125987,0.4198262672913674,1.4982297825588096e-06,13
6,0.3065102591804232,0.3975627531168252,5.205813865880416e-06,13
7,0.3503310334135604,0.4039237571666944,3.670475185941806e-06,13
8,0.3311678120144712,0.4007432551417598,4.374043898891756e-06,13
9,0.3829627083269328,0.3922619164086008,6.938481874189978e-06,13
0,0.0560801803095623,0.17308340034228514,0.04761959024977438,14
1,-0.015916889508549747,0.09344379895779813,0.2849071930586168,14
2,0.0023965875154005056,0.09344379895779813,0.2849071930586168,14
3,-0.002892717753260721,0.10512427382752287,0.2289644302619508,14
4,0.008784850110832744,0.12105219410442032,0.16595827504701946,14
5,-0.04179621305538017,0.07433029462552124,0.3949761489746824,14
6,0.09992039283987764,0.1943206273781484,0.02616297563539019,14
7,-0.06580571989520223,-0.02654653379482901,0.7612835900850409,14
8,0.018453762013448283,0.1422894211402835,0.10345183322735736,14
9,0.08887717695103703,0.24210438820884064,0.005595032929578346,14
0,0.08795931552468472,0.4653342823153405,1.2831169625911124e-07,15
1,0.0385680019685517,0.4010023538846483,5.336221449867322e-06,15
2,0.07786447740759905,0.4406737097502417,5.692739576217499e-07,15
3,0.09595220774635004,0.5200164214814289,3.5945272832106568e-09,15
4,0.05072257294589722,0.4460347037861329,4.1443838189965466e-07,15
5,0.05582292543363532,0.3902803658128663,9.448333639537706e-06,15
6,0.1465636107014785,0.5114388310240033,6.4559238953145436e-09,15
7,0.07969778255086535,0.4471069025933111,3.88777375707629e-07,15
8,0.08201506104134837,0.4621176858938059,1.565072472877087e-07,15
9,0.07011663935904833,0.3827749741626189,1.397543795513672e-05,15
0,0.1664020245017982,0.28929946980152155,0.0009649865316776363,16
1,0.1092418431519978,0.2775783126456588,0.0015411710506736114,16
2,0.21202002513402865,0.2924961490258477,0.0008468461242207301,16
3,0.0473485491374761,0.2232347658321133,0.010870755740951522,16
4,0.26049854365085,0.20298913074471406,0.020566507781220503,16
5,0.1597618051969515,0.19872689177894576,0.02337664468953673,16
6,0.17540771256430887,0.26052935678258565,0.002955677994406164,16
7,0.1959488749473759,0.1965957722960616,0.02490268343391825,16
8,0.2441991289860808,0.2871683503186374,0.0010520377790625964,16
9,0.1777825485275898,0.22536588531499746,0.010136446292038677,16
0,0.3262797496495674,0.334130299821654,0.00012942906764078834,17
1,0.39586873921469395,0.37655954424345134,1.606322769289104e-05,17
2,0.4102468132638176,0.34898053536928303,6.397297889823456e-05,17
3,0.31584696226012976,0.3012476353947611,0.0005587957604230811,17
4,0.3506598498322343,0.3871668553489007,9.203431424409293e-06,17
5,0.34463531595283425,0.36489150202745707,2.916124686546817e-05,17
6,0.3627693219508542,0.3733773509118165,1.8932097533313844e-05,17
7,0.3449236266523437,0.3415554175954685,9.130810555954666e-05,17
8,0.3168221283500622,0.2927617865104016,0.0007975137431301272,17
9,0.3332652440596381,0.3638307709169121,3.0759616341640365e-05,17
0,0.6962943423282284,0.5912592946530535,1.204805611159708e-11,18
1,0.5358290730278821,0.5139081682916325,3.799524072469052e-09,18
2,0.5432967355639238,0.5234446085279721,1.9485161032099987e-09,18
3,0.6216325870630529,0.5403982800592425,5.775459118959403e-10,18
4,0.5314960463626778,0.5086101459381106,5.478551223317977e-09,18
