,$R^2$,$\kappa$,$P-value$,OTU
7,0.32467735817385257,0.3100515572378568,0.0017005467733892006,14
8,0.3176069336657067,0.2862014374503294,0.003771159018557214,14
9,0.37798572657214813,0.34923389688879475,0.000408303426525787,14
0,0.14117902055595674,0.2489212209984548,0.015389084726595791,15
1,-0.006698542253200657,0.09615368464561247,0.3492755987687727,15
2,0.10854658705108022,0.22735403939570056,0.026887457130820948,15
3,0.06266051013147755,0.24173216046420334,0.01861713968372012,15
4,0.14002285985014806,0.3118255006731545,0.00240197698409977,15
5,0.04491883933075347,0.2003950623922578,0.0510904566275011,15
6,-0.06096371936090916,0.12311266164905525,0.2307520284961119,15
7,-0.07746948179682489,0.10154548004630104,0.3229171175890456,15
8,0.026946559631902844,0.11592360111480385,0.2591328965722066,15
9,0.01787942343153992,0.18421967619019214,0.0729310315036581,15
0,0.12276431090443175,0.3334872703541138,0.000790352951697034,16
1,0.25289318695817065,0.39692700815926657,6.480448808154038e-05,16
2,0.27484137296092714,0.4380771083572034,1.0398178443417553e-05,16
3,0.0894727741051855,0.27862047009019786,0.005047564240556914,16
4,0.2398154552727804,0.4072145332087508,4.165044282466556e-05,16
5,0.12590932741485128,0.3352018578623612,0.0007424421461123794,16
6,0.12373563732360647,0.3214851577963822,0.001214875581368222,16
7,0.04377101282266105,0.22718284484277676,0.022235298901829396,16
8,0.07256564295441481,0.2597600074994768,0.008944334990911334,16
9,0.1197594948248204,0.2546162449747347,0.010394893324266906,16
0,0.5190586078443905,0.42936723084426615,1.4415008475659507e-05,17
1,0.5091255724687721,0.4310744564142234,1.3325595956626711e-05,17
2,0.5367764746951889,0.4720478700931991,1.8551053916195862e-06,17
3,0.3591983026122638,0.3832721404554185,0.00010803777245993824,17
4,0.4202070045027849,0.37985768931550384,0.00012439436032064455,17
5,0.5343119326078223,0.482291223512943,1.104306598112133e-06,17
6,0.4710418807197303,0.42936723084426615,1.4415008475659507e-05,17
7,0.483696002811323,0.444732260973882,7.033924758030313e-06,17
8,0.42223542105346595,0.44643948654383936,6.4856464394043725e-06,17
9,0.4862335719986757,0.4857056746528578,9.268273490952345e-07,17
0,0.3777605440303523,0.31750760998790195,0.0013751251946191852,18
1,0.37952524211303373,0.344893711118934,0.0005092990210488379,18
2,0.2821782155724224,0.3500286050810024,0.0004193984092729425,18
3,0.3758536166188977,0.34318207979824444,0.0005430559003444255,18
4,0.4082335852910999,0.4321869084740984,1.3273154074198395e-05,18
5,0.5062317402589904,0.365433286967208,0.00023067354430021143,18
6,0.3399830874940484,0.28327498357411196,0.0043060189564132784,18
7,0.26110193909879953,0.2473307258396325,0.012681745158875731,18
