,$R^2$,$\kappa$,$P-value$,OTU
0,0.3189606436285977,0.36170930869582224,3.420949311360956e-05,17
1,0.3306383102964213,0.4030778220070746,3.886661952024576e-06,17
2,0.3643485590998328,0.41474586422306897,2.024001090294221e-06,17
3,0.311896856701237,0.35322345981146275,5.2042614888115225e-05,17
4,0.4005379337447066,0.380802468685631,1.2877091105924868e-05,17
5,0.3800380891244546,0.334130299821654,0.00012942906764078834,17
6,0.35152708992818915,0.41262440200197903,2.281854948284779e-06,17
7,0.39244580865343226,0.3585271153641875,4.008072859087739e-05,17
8,0.37207975644313296,0.3638307709169121,3.0759616341640365e-05,17
9,0.4329402942122147,0.41898878866524863,1.5896956506421525e-06,17
0,0.4217358856407458,0.4800008252290918,3.714875616760394e-08,18
