,$R^2$,$\kappa$,$P-value$,OTU
1,0.6720439753054563,0.5963485024195652,1.2734094854293457e-07,10
2,0.7284162000216368,0.6976754692873951,6.264525404124716e-10,10
3,0.7005841606796388,0.6822287799304786,1.4782413199262016e-09,10
4,0.7125553954306212,0.7234199515489226,1.4380650552581603e-10,10
5,0.6516016624342569,0.5946975402412851,1.3574561900313947e-07,10
6,0.8183103229416615,0.7234199515489226,1.4380650552581603e-10,10
7,0.772204440464729,0.6976754692873951,6.264525404124716e-10,10
8,0.7469602099642084,0.6770798834781732,1.960038342091159e-09,10
9,0.7452694224860524,0.7079732621920062,3.4986281004649213e-10,10
0,0.3100898822447099,0.397866091257248,0.0007993828201983088,11
1,0.31209585536131623,0.4119249637398363,0.0005175800417722776,11
2,0.4319583006782777,0.4737840026632247,6.52962503215183e-05,11
3,0.3315187365832236,0.397866091257248,0.0007993828201983088,11
4,0.3105941907065112,0.4231720617259069,0.00036209286479222156,11
5,0.2646128332282596,0.4203602872293892,0.00039623656276763296,11
6,0.34845093431692875,0.4287956107189422,0.00030189757773428665,11
7,0.5031594623398379,0.4597251301806364,0.00010692100081474558,11
8,0.35764661069273984,0.4203602872293892,0.00039623656276763296,11
9,0.3544206178795335,0.4091131892433186,0.0005651868394929676,11
0,0.5834671139379548,0.5833453899281115,2.2459580217095047e-06,12
1,0.4192422250740019,0.5940937240430612,1.4765825048663803e-06,12
2,0.3710285526749699,0.5764214090387572,2.956921091246746e-06,12
3,0.41479790581675136,0.5694974281494026,3.881137053715642e-06,12
4,0.3967610236647322,0.5590688799763518,6.497540710946036e-06,12
5,0.4695348943887222,0.607579323040852,8.374688585516458e-07,12
6,0.5024763407419459,0.5833453899281115,2.2459580217095047e-06,12
7,0.4465733361693957,0.6086938076027257,8.334711301247756e-07,12
8,0.395104304162497,0.5705420589780534,3.864777993116389e-06,12
9,0.4693293496099338,0.5902693708174661,1.7007626844572951e-06,12
0,0.2772734550722892,0.4781278822417737,0.0001508691137254597,13
1,0.19566608431428897,0.4938687178711326,9.063074624109834e-05,13
2,0.2294259896352672,0.5131293689423136,6.385215894398984e-05,13
3,0.28532335244331675,0.513544762407831,4.6942930688092076e-05,13
4,0.2839396331686538,0.5174799713151708,4.104120947493258e-05,13
5,0.3633298840535275,0.5302223671737043,3.0398631015591266e-05,13
6,0.16996116698227515,0.4731513838301439,0.00019101393387650333,13
7,0.25731978686029394,0.501739135685812,6.98556369831124e-05,13
