,$R^2$,$\kappa$,$P-value$,OTU
4,0.9346283063778782,0.2016193714735796,0.006396437907063786,18
5,0.9345929940814108,0.20644857797594074,0.005237590014387888,18
6,0.9510164703594496,0.29144261241749764,8.096688511462399e-05,18
7,0.9416415606873664,0.17892210091248198,0.015530187730798334,18
8,0.9448114158927192,0.2257654039853855,0.0022634698120351827,18
9,0.9326134351337022,0.16057111620350947,0.029886497853913323,18
0,0.7892255980449281,0.09006470126903614,0.2232047816689039,19
1,0.7798787617909927,0.09827435232305017,0.18382183022018567,19
2,0.7863156874899736,0.15670775100162052,0.034061526986976585,19
3,0.8033288504089482,0.048533525348729935,0.5115823957293003,19
4,0.7616191886242625,0.1407713695438286,0.05693412574029756,19
5,0.7908050594491608,0.09827435232305017,0.18382183022018567,19
6,0.8265228545822187,0.10551816207659194,0.15356670414497378,19
7,0.8150596421139293,0.1146936544310782,0.12086892796811495,19
8,0.8183718665628472,0.0866842567173833,0.24106347194305056,19
9,0.7746667721086549,0.13883968694288412,0.06042333996410342,19
