,$R^2$,$\kappa$,$P-value$,OTU
3,0.1789944170378307,0.4327479620630956,0.0003150566058460708,15
4,0.28857811966986435,0.3555657136240785,0.00305933870762069,15
5,0.25023706024130343,0.3491619260376637,0.0037079753290149993,15
6,0.3298091792580482,0.396201795181116,0.0009661825838552007,15
7,0.34331280444832835,0.37924911293085695,0.0016024772968923368,15
8,0.2076591947623612,0.3325479305786875,0.005632590183128228,15
9,0.2702048253650561,0.44146100827913104,0.00023772821510084082,15
0,0.6197882809257336,0.4829365640280479,2.854426515926132e-05,16
1,0.5998166193358261,0.4829365640280479,2.854426515926132e-05,16
2,0.6359286029263131,0.4802757565127418,3.158551093240598e-05,16
3,0.6307206420797375,0.4643109114209055,5.7368006194175256e-05,16
4,0.6014766519902329,0.5015622166351902,1.3853125445731298e-05,16
5,0.6086119499498552,0.4749541414821297,3.8615695320679853e-05,16
6,0.5652727011355982,0.4393011883202165,0.00014205778816919355,16
7,0.6628991176258301,0.4616501039055994,6.325509492871691e-05,16
8,0.5857485700470977,0.4722933339668237,4.26649213313154e-05,16
9,0.5249761523153509,0.4749541414821297,3.8615695320679853e-05,16
0,0.2565119895006559,0.2884944379796913,0.02178082108483759,17
1,0.1096294395462848,0.2281557319970107,0.06962502456500584,17
2,0.33970859269282805,0.31697154070013084,0.01176200002568526,17
3,0.2288049444671154,0.2394692393687633,0.05686984699399205,17
4,-0.01646936820058031,0.2432404084926809,0.053076383047302604,17
5,0.3439906376860622,0.31924831691192085,0.011262749438357726,17
6,0.18941188644062168,0.2319269011209283,0.06513483607966011,17
7,0.2331352437551274,0.31866379097103154,0.011274248675709996,17
8,0.3096479364005411,0.42718530010586303,0.0007004335434021183,17
9,0.20215639017532727,0.21307105550134064,0.0901919777592669,17
0,0.5774931106041102,0.4638092416456462,3.895445218332476e-05,18
1,0.5572746696749837,0.30958393296809583,0.006093306568927816,18
2,0.5874151595587801,0.3912183118280621,0.0005246176008307034,18
3,0.617167004365009,0.666500946596603,3.531255970433014e-09,18
4,0.5841701728232156,0.4050345168090079,0.0003277557898698814,18
5,0.4817471504653136,0.4050345168090079,0.0003277557898698814,18
6,0.577291427369393,0.4356995906368192,0.00011141449665045838,18
7,0.6219774314758657,0.4459212819127563,7.655257739200931e-05,18
8,0.4906797793900784,0.4551428725842814,5.4717400715591464e-05,18
9,0.6214599600868542,0.5174731208443161,4.442064057845225e-06,18
0,-0.0792383902394529,-0.2050498830661811,0.1177666634425026,19
1,-0.07990665963098409,-0.2,0.1278576714470701,19
2,-0.07467499167929748,-0.2050498830661811,0.1177666634425026,19
3,-0.06853577728753303,-0.2050498830661811,0.1177666634425026,19
4,-0.06459660975346959,-0.2050498830661811,0.1177666634425026,19
5,-0.07239185219270207,-0.2050498830661811,0.1177666634425026,19
6,-0.06345469645101609,-0.2050498830661811,0.1177666634425026,19
7,-0.07024593579134786,-0.2050498830661811,0.1177666634425026,19
8,-0.07108757032793411,-0.2050498830661811,0.1177666634425026,19
9,-0.06302358324709756,-0.2050498830661811,0.1177666634425026,19
