"Otu000001" "Otu000007" "Otu000009" "Otu000010" "Otu000012" "Otu000016" "Otu000017" "Otu000018" "Otu000019" "Otu000020" "Otu000022" "Otu000023" "Otu000025" "Otu000026" "Otu000030" "Otu000041" "Otu000044" "Otu000046" "Otu000048" "Otu000056" "Otu000058" "Otu000059" "Otu000062" "Otu000063" "Otu000067" "Otu000070" "Otu000075" "Otu000077" "Otu000078" "Otu000082" "Otu000083" "Otu000086" "Otu000087" "Otu000088" "Otu000093" "Otu000103" "Otu000104" "Otu000106" "Otu000107" "Otu000110" "Otu000117" "Otu000120" "Otu000135" "Otu000136" "Otu000137" "Otu000142" "Otu000154" "Otu000155" "Otu000159" "Otu000161" "Otu000162" "Otu000168" "Otu000176" "Otu000184" "Otu000192" "Otu000205" "Otu000210" "Otu000215" "Otu000216" "Otu000223" "Otu000225" "Otu000227" "Otu000231" "Otu000244" "Otu000248" "Otu000255" "Otu000256" "Otu000262" "Otu000267" "Otu000269" "Otu000273" "Otu000282" "Otu000293" "Otu000311" "Otu000322" "Otu000323" "Otu000326" "Otu000328" "Otu000338" "Otu000340" "Otu000379" "Otu000385" "Otu000387" "Otu000390" "Otu000434" "Otu000436" "Otu000441" "Otu000446" "Otu000467" "Otu000477" "Otu000509" "Otu000514" "Otu000527" "Otu000547" "Otu000553" "Otu000563" "Otu000582" "Otu000613" "Otu000646" "Otu000655" "Otu000666" "Otu000669" "Otu000672" "Otu000674" "Otu000676" "Otu000704" "Otu000745" "Otu000755" "Otu000756" "Otu000769" "Otu000775" "Otu000779" "Otu000816" "Otu000834" "Otu000837" "Otu000860" "Otu000906" "Otu000908" "Otu000914" "Otu000949" "Otu000977" "Otu000999" "Otu001006" "Otu001007" "Otu001010" "Otu001028" "Otu001039" "Otu001076" "Otu001118" "Otu001199" "Otu001219" "Otu001345" "Otu001451" "Otu001476" "Otu001542" "Otu001549" "Otu001663" "Otu001677" "Otu001690" "Otu001754" "Otu001760" "Otu002142" "Otu002392" "Otu002471" "Otu002522" "Otu002712" "Otu002896" "Otu003066" "Otu003078" "Otu003167" "Otu003218" "Otu003936" "Otu004969" "Otu005236" "Otu007520" "Otu009453"
"M15S2F815" 0.427295703454086 0.0495366470092671 0.0552653748946925 0.0104465037910699 0.0122999157540017 0.02106149957877 0.0193765796124684 0.0033698399326032 0.0016849199663016 0.0124684077506318 0.0112889637742207 0.00286436394271272 0.0333614153327717 0.00320134793597304 0.0368997472620051 0.00606571187868576 0 0.0117944397641112 0.00724515585509688 0 0 0.00454928390901432 0.00016849199663016 0.0134793597304128 0.0208930075821398 0.0513900589721988 0.00791912384161752 0.0202190395956192 0.0008424599831508 0.00101095197978096 0.008424599831508 0.0267902274641954 0.00050547598989048 0.00185341196293176 0.0311710193765796 0.004212299915754 0.00690817186183656 0.00741364785172704 0 0 0.00067396798652064 0.00033698399326032 0.00016849199663016 0 0.00303285593934288 0.00117944397641112 0.0107834877843302 0 0 0 0.00033698399326032 0 0.00016849199663016 0 0 0.00050547598989048 0.00724515585509688 0.00454928390901432 0.00033698399326032 0.00269587194608256 0 0 0.00219039595619208 0 0 0 0.0119629317607414 0 0 0.00134793597304128 0.00033698399326032 0.00067396798652064 0 0 0.00067396798652064 0.00016849199663016 0.00050547598989048 0 0 0.00016849199663016 0 0 0 0.00067396798652064 0 0.00134793597304128 0 0 0 0 0 0.00050547598989048 0 0 0.00202190395956192 0 0.00067396798652064 0.00033698399326032 0 0 0 0 0.00134793597304128 0.00016849199663016 0.00067396798652064 0 0 0.00572872788542544 0 0 0 0.00016849199663016 0.00067396798652064 0 0 0 0 0 0.00016849199663016 0 0 0.00016849199663016 0 0 0 0.0008424599831508 0 0.00016849199663016 0 0.00033698399326032 0 0 0 0 0 0.00016849199663016 0 0 0.00050547598989048 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"M15S2F915" 0.366975568660489 0.0707666385846672 0.0288121314237574 0.00808761583824768 0.0828980623420388 0.0323504633529907 0.0138163437236731 0.00454928390901432 0 0.00067396798652064 0.00572872788542544 0.00016849199663016 0.013647851727043 0.00286436394271272 0.0667228306655434 0.00370682392586352 0.00016849199663016 0.00235888795282224 0.00488626790227464 0 0 0.0016849199663016 0 0.0161752316764954 0.0213984835720303 0.0933445661331087 0.00151642796967144 0.0195450716090986 0 0 0.00960404380791912 0.00320134793597304 0 0.00016849199663016 0.0192080876158382 0.00151642796967144 0.00454928390901432 0.00134793597304128 0.0008424599831508 0 0.00067396798652064 0.00050547598989048 0 0.00185341196293176 0.00909856781802864 0.00202190395956192 0.0205560235888795 0 0.00033698399326032 0 0.00101095197978096 0 0.00134793597304128 0.00050547598989048 0 0.00893007582139848 0.00404380791912384 0.00387531592249368 0.00151642796967144 0.00185341196293176 0 0 0.00202190395956192 0 0.00016849199663016 0 0.0134793597304128 0 0 0.00050547598989048 0 0 0 0 0 0 0.00016849199663016 0 0 0.00050547598989048 0 0.00033698399326032 0 0.00134793597304128 0 0.0008424599831508 0 0.00016849199663016 0 0 0 0.0008424599831508 0 0 0.00370682392586352 0 0.00033698399326032 0 0 0.00033698399326032 0 0 0.00303285593934288 0 0 0 0 0.00404380791912384 0 0.00016849199663016 0 0 0.00016849199663016 0 0 0 0 0 0.00185341196293176 0 0 0 0 0.00050547598989048 0 0 0 0.00134793597304128 0 0.00016849199663016 0 0 0 0.00235888795282224 0 0 0 0 0.00016849199663016 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"M45D2F115" 0.453917438921651 0.0643639427127211 0.0183656276326874 0.0149957877000842 0.0407750631844987 0.0141533277169334 0.0315080033698399 0.00033698399326032 0.0422914911541702 0.0106149957877001 0.0119629317607414 0.00219039595619208 0.0101095197978096 0.00522325189553496 0.0185341196293176 0.0133108677337826 0 0.0530749789385004 0.00016849199663016 0 0 0.00775063184498736 0 0.0050547598989048 0.012636899747262 0.0151642796967144 0.0429654591406908 0.0185341196293176 0.00016849199663016 0 0.00370682392586352 0.00387531592249368 0.00101095197978096 0.0111204717775906 0.00825610783487784 0.00134793597304128 0.0128053917438922 0.00522325189553496 0.00151642796967144 0.00016849199663016 0.00117944397641112 0.00202190395956192 0 0.00117944397641112 0.0008424599831508 0 0.00488626790227464 0 0 0 0.00016849199663016 0 0.00016849199663016 0 0 0.0008424599831508 0.00134793597304128 0.00353833192923336 0.0008424599831508 0.00033698399326032 0 0 0.00050547598989048 0 0.00016849199663016 0 0.00067396798652064 0.0033698399326032 0.00016849199663016 0 0.00050547598989048 0 0 0 0.0008424599831508 0 0.00050547598989048 0 0 0.00033698399326032 0 0.00033698399326032 0.00016849199663016 0.00690817186183656 0 0.00050547598989048 0 0.00101095197978096 0 0 0 0 0.00016849199663016 0 0.00219039595619208 0 0 0 0 0 0 0 0 0.0008424599831508 0 0 0 0.00016849199663016 0 0.0008424599831508 0 0 0.00050547598989048 0.00016849199663016 0 0 0 0 0.00016849199663016 0 0.00016849199663016 0 0.00016849199663016 0 0 0 0 0.00303285593934288 0 0 0 0 0 0 0 0.00016849199663016 0 0 0 0 0.00016849199663016 0.00033698399326032 0 0 0 0 0 0 0 0 0 0 0.00033698399326032 0 0 0
"M45D2F415" 0.396293176074136 0.142544229149115 0.0259477674810447 0.0454928390901432 0.00909856781802864 0.0301600673967987 0.0446503791069924 0.00016849199663016 0.0584667228306655 0.00572872788542544 0.0016849199663016 0 0.0106149957877001 0.008424599831508 0.00117944397641112 0 0 0.00286436394271272 0 0.012636899747262 0 0.020050547598989 0 0.0104465037910699 0.0363942712721146 0 0.0279696714406066 0.0203875315922494 0.00033698399326032 0 0.00033698399326032 0.00101095197978096 0.00117944397641112 0.0075821398483572 0.0112889637742207 0.00943555181128896 0.00690817186183656 0 0.00572872788542544 0.00791912384161752 0 0 0 0 0.0016849199663016 0.00050547598989048 0.00219039595619208 0 0.00016849199663016 0 0.00151642796967144 0 0.00134793597304128 0 0.0033698399326032 0 0 0 0.00117944397641112 0.00016849199663016 0 0.00033698399326032 0.00151642796967144 0 0 0 0.00016849199663016 0.0008424599831508 0 0 0.00033698399326032 0 0.0008424599831508 0 0.00101095197978096 0 0.00050547598989048 0 0 0 0.00050547598989048 0 0 0.00067396798652064 0 0 0.00033698399326032 0.00741364785172704 0 0.00033698399326032 0 0 0 0 0.00202190395956192 0 0.00033698399326032 0 0 0.00219039595619208 0 0 0.00033698399326032 0.00067396798652064 0 0 0 0 0 0 0.00033698399326032 0 0.00219039595619208 0 0.00016849199663016 0 0 0 0 0 0.00050547598989048 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00033698399326032 0 0.00033698399326032 0 0 0 0.00033698399326032 0 0.00016849199663016 0 0 0 0 0 0 0 0.00016849199663016 0
"M45D2F515" 0.333277169334457 0.0854254422914912 0.0441449031171019 0.0244313395113732 0.0104465037910699 0.0251053074978939 0.0510530749789385 0.00050547598989048 0.0286436394271272 0.0092670598146588 0.0170176916596462 0.00016849199663016 0.0298230834035383 0.00606571187868576 0.00134793597304128 0.00219039595619208 0.00067396798652064 0.0397641112047178 0 0.00606571187868576 0 0.0183656276326874 0 0.00404380791912384 0.0486941870261163 0.00016849199663016 0.0256107834877843 0.0213984835720303 0 0.00067396798652064 0.00067396798652064 0.0016849199663016 0.00134793597304128 0.0102780117944398 0.0128053917438922 0.0104465037910699 0.00859309182813816 0.00117944397641112 0.00724515585509688 0.0675652906486942 0 0.00101095197978096 0 0 0.00202190395956192 0.00016849199663016 0.00387531592249368 0 0.00050547598989048 0 0 0 0.00185341196293176 0 0.00387531592249368 0.00033698399326032 0.00016849199663016 0.00033698399326032 0.00185341196293176 0.00016849199663016 0 0 0.00387531592249368 0 0 0 0.00151642796967144 0.00033698399326032 0 0 0.00033698399326032 0 0.00016849199663016 0 0 0 0.00303285593934288 0.00016849199663016 0 0 0 0 0 0.0008424599831508 0 0 0.00033698399326032 0.00690817186183656 0 0 0 0 0 0 0.00269587194608256 0 0.00016849199663016 0 0 0.00219039595619208 0 0 0 0.00016849199663016 0 0 0 0 0 0 0 0 0.00235888795282224 0 0 0 0 0 0 0 0.00050547598989048 0 0 0 0 0 0 0.00016849199663016 0 0.00016849199663016 0.00033698399326032 0 0.00016849199663016 0 0.00016849199663016 0.00016849199663016 0 0 0 0 0 0 0 0 0.00016849199663016 0 0 0 0 0 0 0 0.00050547598989048 0.00016849199663016 0 0
"M45D2F715" 0.344734625105308 0.0822240943555181 0.0139848357203033 0.0185341196293176 0.0320134793597304 0.0249368155012637 0.0544229149115417 0.00016849199663016 0.0394271272114575 0.00623420387531592 0.0173546756529065 0.00117944397641112 0.0101095197978096 0.011625947767481 0.00185341196293176 0 0.00016849199663016 0.0153327716933446 0 0.004212299915754 0 0.00893007582139848 0 0.00438079191238416 0.037910699241786 0 0.0461668070766639 0.0899747262005055 0 0 0.00016849199663016 0.0050547598989048 0.0016849199663016 0.0112889637742207 0.0611625947767481 0.00101095197978096 0.00572872788542544 0.00101095197978096 0.00151642796967144 0 0.00033698399326032 0.00235888795282224 0 0.00050547598989048 0.0050547598989048 0.00134793597304128 0.00286436394271272 0 0.00134793597304128 0 0.0008424599831508 0 0.00050547598989048 0 0 0 0.0008424599831508 0 0.00033698399326032 0.00067396798652064 0 0 0.0067396798652064 0 0.00067396798652064 0 0.00050547598989048 0.00454928390901432 0 0.00016849199663016 0.00016849199663016 0 0 0 0 0 0.00286436394271272 0.00016849199663016 0 0 0.00016849199663016 0 0 0.00134793597304128 0 0.00033698399326032 0 0.0016849199663016 0 0.00033698399326032 0 0 0 0 0.00101095197978096 0 0.00050547598989048 0 0 0 0 0 0.0008424599831508 0.00016849199663016 0 0 0 0 0.00117944397641112 0 0 0 0.00134793597304128 0.00067396798652064 0 0 0 0.00033698399326032 0 0 0.00033698399326032 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0008424599831508 0 0.00016849199663016 0 0 0.00033698399326032 0.0008424599831508 0 0 0 0 0 0 0 0 0 0 0 0.00016849199663016 0 0
"M45D2F815" 0.293007582139848 0.120640269587195 0.0219039595619208 0.0161752316764954 0.0372367312552654 0.0160067396798652 0.0731255265374895 0.00202190395956192 0.0493681550126369 0.00320134793597304 0.00522325189553496 0.00235888795282224 0.008424599831508 0.00943555181128896 0.00690817186183656 0.00033698399326032 0.00101095197978096 0.0188711036225779 0 0.00572872788542544 0 0.0188711036225779 0.00016849199663016 0.00370682392586352 0.0636899747262005 0.00016849199663016 0.037910699241786 0.0377422072451559 0.00016849199663016 0 0.00033698399326032 0.0033698399326032 0.0050547598989048 0.0139848357203033 0.0316764953664701 0 0.00707666385846672 0.00286436394271272 0.0067396798652064 0 0.0016849199663016 0.00286436394271272 0.00016849199663016 0.00016849199663016 0.0119629317607414 0.00101095197978096 0.0092670598146588 0.00033698399326032 0.00202190395956192 0 0.00067396798652064 0 0.00471777590564448 0.00016849199663016 0 0 0.00219039595619208 0.00185341196293176 0.00033698399326032 0.00016849199663016 0.00016849199663016 0.00033698399326032 0.011625947767481 0 0.00185341196293176 0 0.0008424599831508 0.00370682392586352 0 0 0.00134793597304128 0 0 0 0 0 0.00438079191238416 0 0 0 0.00016849199663016 0 0 0.00067396798652064 0 0 0.00067396798652064 0.00117944397641112 0 0 0 0 0 0 0.00269587194608256 0 0 0 0 0 0 0 0.00050547598989048 0.0016849199663016 0 0 0 0.00067396798652064 0.00050547598989048 0 0 0 0.00050547598989048 0 0 0 0 0 0 0 0.00033698399326032 0 0 0 0 0.00016849199663016 0 0 0.00016849199663016 0 0 0 0 0 0 0 0 0 0 0 0.0008424599831508 0.00067396798652064 0 0 0 0 0 0 0 0 0 0 0.00016849199663016 0 0 0
"M45D2F915" 0.330918281381634 0.111878685762426 0.0222409435551811 0.0251053074978939 0.0190395956192081 0.0141533277169334 0.0549283909014322 0.00101095197978096 0.0783487784330244 0.0104465037910699 0.00960404380791912 0.00151642796967144 0.0121314237573715 0.00977253580454928 0.004212299915754 0.00370682392586352 0 0.0106149957877001 0.00016849199663016 0.00320134793597304 0 0.00808761583824768 0 0.00690817186183656 0.0185341196293176 0.00606571187868576 0.0770008424599831 0.0707666385846672 0.00050547598989048 0 0.00117944397641112 0.00353833192923336 0.00202190395956192 0.0124684077506318 0.0133108677337826 0.00016849199663016 0.0128053917438922 0.00572872788542544 0.004212299915754 0 0.00016849199663016 0.0016849199663016 0 0.00016849199663016 0.00016849199663016 0 0.00286436394271272 0 0 0 0.00101095197978096 0 0.00016849199663016 0 0 0.00033698399326032 0.00050547598989048 0.0008424599831508 0.0008424599831508 0.00033698399326032 0.00016849199663016 0 0.00101095197978096 0 0 0 0.0008424599831508 0.00353833192923336 0 0 0.00016849199663016 0 0 0 0 0 0.00033698399326032 0 0 0.00016849199663016 0 0 0 0.00185341196293176 0 0 0 0.00050547598989048 0 0 0.00016849199663016 0 0 0 0.00640269587194608 0 0 0.00016849199663016 0 0 0 0 0.00050547598989048 0.00219039595619208 0 0 0 0.00016849199663016 0 0 0 0 0.00067396798652064 0 0 0 0 0.00033698399326032 0 0 0.00269587194608256 0 0 0.00033698399326032 0 0.00016849199663016 0 0.00016849199663016 0 0 0 0 0 0 0 0 0 0 0.0008424599831508 0 0.00050547598989048 0.00033698399326032 0.00016849199663016 0 0 0 0 0 0 0 0 0 0 0.00016849199663016 0 0
"M45S2F415" 0.344397641112047 0.104296545914069 0.0498736310025274 0.0365627632687447 0.0156697556866049 0.0197135636057287 0.0569502948609941 0 0.0360572872788543 0.0075821398483572 0.00994102780117944 0 0.0148272957034541 0.00724515585509688 0.00016849199663016 0.00016849199663016 0.00016849199663016 0.0208930075821398 0 0.0106149957877001 0 0.0264532434709351 0 0.00741364785172704 0.0289806234203875 0 0.02106149957877 0.0279696714406066 0 0 0.00050547598989048 0.00202190395956192 0.00117944397641112 0.00724515585509688 0.0144903117101938 0.00707666385846672 0.00522325189553496 0 0.00943555181128896 0.0352148272957035 0 0.00033698399326032 0 0.00117944397641112 0.00101095197978096 0.00016849199663016 0.00320134793597304 0 0.00050547598989048 0 0.0016849199663016 0 0.00101095197978096 0 0.0106149957877001 0 0.00117944397641112 0.00016849199663016 0.00185341196293176 0.00067396798652064 0 0.00067396798652064 0.00353833192923336 0.00033698399326032 0 0 0.00033698399326032 0.00117944397641112 0 0.00016849199663016 0.00033698399326032 0.00016849199663016 0.00033698399326032 0 0.00016849199663016 0 0.0016849199663016 0 0 0 0.00050547598989048 0 0 0 0 0 0.00016849199663016 0.0219039595619208 0 0 0.00016849199663016 0 0 0 0.00556023588879528 0 0.00016849199663016 0 0 0.00067396798652064 0 0 0 0.00016849199663016 0 0 0 0 0 0 0 0 0.00404380791912384 0.00016849199663016 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00050547598989048 0 0.00134793597304128 0 0 0 0 0.00050547598989048 0 0 0 0 0.00033698399326032 0 0.00033698399326032 0 0 0.00134793597304128 0 0 0 0 0 0 0 0 0 0.00016849199663016 0
"M45S2F515" 0.393765796124684 0.0522325189553496 0.0544229149115417 0.0173546756529065 0.0119629317607414 0.0187026116259478 0.0680707666385847 0.0008424599831508 0.026284751474305 0.0207245155855097 0.00185341196293176 0.00303285593934288 0.0687447346251053 0.00404380791912384 0.00202190395956192 0.00791912384161752 0 0.00522325189553496 0 0.00067396798652064 0 0.013647851727043 0 0.00404380791912384 0.0793597304128054 0.00016849199663016 0.011625947767481 0.0111204717775906 0 0 0.00387531592249368 0.00269587194608256 0.00286436394271272 0.00235888795282224 0.0156697556866049 0.0256107834877843 0.011625947767481 0.00370682392586352 0.00724515585509688 0.00185341196293176 0 0.00151642796967144 0.00033698399326032 0.00050547598989048 0.00101095197978096 0.00016849199663016 0.00825610783487784 0 0.00067396798652064 0 0.00050547598989048 0 0.00269587194608256 0 0.00033698399326032 0.00016849199663016 0.00269587194608256 0 0.0008424599831508 0 0 0 0.00151642796967144 0 0.00134793597304128 0 0.0008424599831508 0 0 0.00016849199663016 0.00101095197978096 0.00067396798652064 0.00033698399326032 0 0 0 0.0008424599831508 0.00016849199663016 0 0.00016849199663016 0 0 0 0.0025273799494524 0 0.00235888795282224 0.00016849199663016 0.00370682392586352 0 0.00067396798652064 0 0.00033698399326032 0 0 0.00387531592249368 0 0.00033698399326032 0 0 0.00050547598989048 0 0 0.00067396798652064 0.00016849199663016 0 0 0 0 0.00016849199663016 0 0 0 0.00134793597304128 0 0 0 0 0.00033698399326032 0 0.00016849199663016 0.00033698399326032 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00016849199663016 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"M45S2F715" 0.369502948609941 0.0727885425442291 0.0234203875315923 0.00657118786857624 0.0267902274641954 0.0284751474304971 0.0299915754001685 0.00707666385846672 0.016849199663016 0.0016849199663016 0.0146588037068239 0.00370682392586352 0.0188711036225779 0.0025273799494524 0.0439764111204718 0.00151642796967144 0.00050547598989048 0.0114574557708509 0.00101095197978096 0.00067396798652064 0 0.00303285593934288 0.00033698399326032 0.00235888795282224 0.0640269587194608 0.0033698399326032 0.0104465037910699 0.0491996630160067 0 0 0.00050547598989048 0.00994102780117944 0.00016849199663016 0.00151642796967144 0.0621735467565291 0.0067396798652064 0.00117944397641112 0.00943555181128896 0.00117944397641112 0.00016849199663016 0.00117944397641112 0.00033698399326032 0 0.00033698399326032 0.0104465037910699 0.00640269587194608 0.025273799494524 0.00033698399326032 0 0 0.00050547598989048 0 0.00033698399326032 0 0 0.00033698399326032 0.00286436394271272 0.00876158382476832 0 0.0016849199663016 0 0 0.0121314237573715 0 0 0 0.00370682392586352 0.00067396798652064 0 0.00016849199663016 0.00016849199663016 0 0 0 0 0 0.00269587194608256 0.00033698399326032 0.00016849199663016 0 0 0 0 0.00185341196293176 0 0 0 0.00101095197978096 0 0.00016849199663016 0 0.00016849199663016 0 0 0.0008424599831508 0 0.00438079191238416 0 0 0 0 0 0.00050547598989048 0 0.00016849199663016 0 0 0.00134793597304128 0 0 0 0 0.00033698399326032 0 0 0 0 0 0.0008424599831508 0 0 0.00016849199663016 0.00033698399326032 0.00016849199663016 0 0 0 0.00067396798652064 0 0 0 0 0 0 0 0 0 0 0 0 0.00033698399326032 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"M45S2F815" 0.320808761583825 0.0527379949452401 0.0561078348778433 0.00977253580454928 0.0237573715248526 0.0261162594776748 0.0134793597304128 0.0092670598146588 0.00235888795282224 0.0170176916596462 0.00556023588879528 0.00050547598989048 0.0288121314237574 0.00219039595619208 0.068407750631845 0.00623420387531592 0.00016849199663016 0.0033698399326032 0.0104465037910699 0.00016849199663016 0 0.0033698399326032 0 0.0161752316764954 0.0448188711036226 0.0382476832350463 0.00185341196293176 0.0434709351305813 0.00067396798652064 0.00016849199663016 0.0092670598146588 0.0119629317607414 0.00016849199663016 0.00033698399326032 0.0311710193765796 0.00724515585509688 0.00606571187868576 0.011625947767481 0.00016849199663016 0 0.00219039595619208 0.00016849199663016 0 0.00117944397641112 0.00909856781802864 0.00117944397641112 0.0269587194608256 0 0.00033698399326032 0 0.00117944397641112 0 0.00185341196293176 0 0 0.00117944397641112 0.00690817186183656 0.00775063184498736 0.00050547598989048 0.00269587194608256 0 0 0.00387531592249368 0 0.00016849199663016 0 0.0203875315922494 0 0 0.00117944397641112 0 0 0 0 0.00033698399326032 0 0.0016849199663016 0.00033698399326032 0 0 0 0 0.00016849199663016 0.00050547598989048 0 0.00202190395956192 0 0.00151642796967144 0 0.00033698399326032 0 0.0008424599831508 0.00016849199663016 0 0.00404380791912384 0 0.0008424599831508 0 0.00067396798652064 0 0.00016849199663016 0 0.00016849199663016 0 0.00067396798652064 0.00016849199663016 0 0.00640269587194608 0 0 0 0.00050547598989048 0.00033698399326032 0 0 0 0 0.00016849199663016 0.00050547598989048 0 0.00016849199663016 0.00016849199663016 0 0 0 0.00286436394271272 0 0.0008424599831508 0 0 0 0 0 0 0 0 0 0 0.00016849199663016 0 0.00033698399326032 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"M45S2F915" 0.27413647851727 0.0761583824768323 0.0249368155012637 0.00471777590564448 0.0554338668913227 0.0192080876158382 0.0102780117944398 0.0131423757371525 0.00016849199663016 0.00101095197978096 0.013647851727043 0 0.0144903117101938 0.00320134793597304 0.0862679022746419 0.00724515585509688 0.00016849199663016 0.00556023588879528 0.0075821398483572 0 0 0.00269587194608256 0.00016849199663016 0.00943555181128896 0.0269587194608256 0.108677337826453 0.00185341196293176 0.0522325189553496 0 0 0.0153327716933446 0.00438079191238416 0 0 0.0385846672283067 0.0050547598989048 0.0134793597304128 0.00101095197978096 0.00033698399326032 0 0.0008424599831508 0 0 0.008424599831508 0.00775063184498736 0.00404380791912384 0.017860151642797 0 0.00016849199663016 0 0.00320134793597304 0 0.00067396798652064 0.00117944397641112 0 0.0075821398483572 0.00353833192923336 0.00303285593934288 0 0.00134793597304128 0 0 0 0 0.00202190395956192 0 0.00724515585509688 0 0 0 0 0.00033698399326032 0 0 0 0 0.00033698399326032 0 0 0 0 0.00219039595619208 0 0.00151642796967144 0 0.0016849199663016 0 0.00033698399326032 0 0 0 0 0 0 0.00539174389216512 0 0.00050547598989048 0 0 0 0.00016849199663016 0 0.00286436394271272 0 0 0 0 0.00370682392586352 0.00050547598989048 0.0008424599831508 0 0 0.00016849199663016 0 0 0 0 0 0.0067396798652064 0 0 0.00016849199663016 0.00033698399326032 0.0008424599831508 0 0.00016849199663016 0 0.00202190395956192 0.00016849199663016 0 0 0 0 0.00134793597304128 0 0 0 0 0.00016849199663016 0 0.00067396798652064 0 0 0 0 0 0 0 0 0 0 0.00033698399326032 0 0 0 0
"Sp13.BD.MM110.SD.1" 0.201010951979781 0.203538331929233 0.0556023588879528 0.0497051390058972 0.0008424599831508 0.033698399326032 0.0522325189553496 0 0.0272957034540859 0.00994102780117944 0.118449873631003 0 0.0183656276326874 0.00943555181128896 0 0.0008424599831508 0 0.020050547598989 0 0.0394271272114575 0 0.0229149115417018 0 0.00606571187868576 0.0138163437236731 0 0.011625947767481 0.0119629317607414 0.00101095197978096 0.00050547598989048 0 0.00522325189553496 0.00067396798652064 0.0193765796124684 0.0141533277169334 0.00775063184498736 0.00690817186183656 0.00151642796967144 0.00134793597304128 0 0 0 0.00033698399326032 0.00033698399326032 0.00067396798652064 0.00050547598989048 0.0016849199663016 0 0 0 0.00134793597304128 0 0.00067396798652064 0 0 0 0.00117944397641112 0 0.00151642796967144 0 0.00050547598989048 0.00387531592249368 0 0 0.00016849199663016 0.00050547598989048 0.00033698399326032 0.00235888795282224 0 0 0.00050547598989048 0 0 0 0 0 0.00353833192923336 0 0 0 0.00016849199663016 0 0 0 0 0.00016849199663016 0.00033698399326032 0.00286436394271272 0 0 0 0 0 0.00033698399326032 0.0016849199663016 0.00016849199663016 0 0 0 0.00033698399326032 0 0.00016849199663016 0.00033698399326032 0.00353833192923336 0 0 0 0 0 0 0 0 0.00286436394271272 0 0 0 0 0 0 0 0 0.00033698399326032 0 0 0 0 0 0 0 0 0 0.00016849199663016 0 0 0 0 0 0.00033698399326032 0 0 0 0.00016849199663016 0 0 0 0 0 0 0 0 0.00067396798652064 0 0 0 0 0
"Sp13.BD.MM110.SN.1" 0.251053074978938 0.173041280539174 0.0433024431339511 0.0577927548441449 0.00016849199663016 0.0331929233361415 0.0486941870261163 0 0.02106149957877 0.00572872788542544 0.130244313395114 0 0.0109519797809604 0.0117944397641112 0.00016849199663016 0.0008424599831508 0.00016849199663016 0.0310025273799495 0 0.0502106149957877 0 0.0229149115417018 0 0.0033698399326032 0.0106149957877001 0.00050547598989048 0.00977253580454928 0.0033698399326032 0.00117944397641112 0.00151642796967144 0 0.0025273799494524 0.00219039595619208 0.0112889637742207 0.0107834877843302 0.00893007582139848 0.00556023588879528 0.00050547598989048 0.00134793597304128 0 0 0 0 0 0.00134793597304128 0.0008424599831508 0.00134793597304128 0 0.00016849199663016 0 0.00067396798652064 0 0.00151642796967144 0 0 0 0.00016849199663016 0 0.00101095197978096 0 0 0.00269587194608256 0.00050547598989048 0 0 0.00033698399326032 0.00050547598989048 0.0008424599831508 0 0 0.00050547598989048 0 0.00016849199663016 0 0 0 0.00438079191238416 0 0 0 0 0 0 0.00033698399326032 0 0.00050547598989048 0.00016849199663016 0.0033698399326032 0 0 0.00016849199663016 0 0 0 0.00320134793597304 0 0.00050547598989048 0 0 0.00016849199663016 0 0.00016849199663016 0.00067396798652064 0.00202190395956192 0 0 0 0 0 0 0 0 0.00269587194608256 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00033698399326032 0 0.00016849199663016 0 0 0.00016849199663016 0 0 0 0 0.00134793597304128 0 0 0 0.00050547598989048 0 0 0 0 0 0 0.00016849199663016 0 0.00050547598989048 0 0 0 0 0
